Year,Age,Lifecycle_Stage,Risk_Aversion,Equity_Allocation,Bonds_Allocation,Cash_Allocation,cfg_id
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_J
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_J
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_K
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_K
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_K
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_K
4,34,young_family,0.24,0.66,0.29,0.05,CFG_K
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_K
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_K
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_K
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_K
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_K
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_K
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_K
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_K
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_K
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_K
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_K
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_K
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_K
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_K
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_K
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_K
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_K
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_K
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_K
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_K
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_K
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_K
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_K
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_K
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_K
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_K
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_K
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_K
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_K
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_K
35,65,retirement,0.85,0.35,0.6,0.05,CFG_K
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_K
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_K
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_K
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_K
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_L
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_L
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_L
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_L
4,34,young_family,0.24,0.66,0.29,0.05,CFG_L
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_L
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_L
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_L
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_L
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_L
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_L
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_L
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_L
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_L
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_L
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_L
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_L
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_L
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_L
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_L
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_L
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_L
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_L
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_L
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_L
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_L
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_L
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_L
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_L
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_L
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_L
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_L
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_L
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_L
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_L
35,65,retirement,0.85,0.35,0.6,0.05,CFG_L
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_L
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_L
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_L
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_L
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_M
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_M
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_M
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_M
4,34,young_family,0.24,0.66,0.29,0.05,CFG_M
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_M
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_M
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_M
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_M
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_M
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_M
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_M
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_M
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_M
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_M
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_M
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_M
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_M
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_M
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_M
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_M
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_M
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_M
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_M
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_M
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_M
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_M
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_M
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_M
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_M
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_M
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_M
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_M
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_M
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_M
35,65,retirement,0.85,0.35,0.6,0.05,CFG_M
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_M
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_M
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_M
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_M
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_N
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_N
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_N
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_N
4,34,young_family,0.24,0.66,0.29,0.05,CFG_N
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_N
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_N
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_N
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_N
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_N
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_N
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_N
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_N
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_N
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_N
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_N
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_N
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_N
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_N
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_N
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_N
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_N
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_N
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_N
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_N
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_N
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_N
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_N
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_N
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_N
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_N
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_N
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_N
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_N
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_N
35,65,retirement,0.85,0.35,0.6,0.05,CFG_N
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_N
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_N
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_N
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_N
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_O
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_O
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_O
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_O
4,34,young_family,0.24,0.66,0.29,0.05,CFG_O
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_O
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_O
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_O
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_O
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_O
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_O
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_O
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_O
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_O
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_O
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_O
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_O
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_O
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_O
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_O
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_O
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_O
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_O
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_O
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_O
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_O
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_O
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_O
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_O
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_O
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_O
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_O
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_O
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_O
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_O
35,65,retirement,0.85,0.35,0.6,0.05,CFG_O
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_O
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_O
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_O
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_O
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_P
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_P
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_P
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_P
4,34,young_family,0.24,0.66,0.29,0.05,CFG_P
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_P
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_P
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_P
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_P
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_P
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_P
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_P
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_P
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_P
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_P
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_P
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_P
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_P
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_P
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_P
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_P
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_P
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_P
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_P
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_P
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_P
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_P
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_P
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_P
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_P
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_P
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_P
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_P
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_P
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_P
35,65,retirement,0.85,0.35,0.6,0.05,CFG_P
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_P
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_P
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_P
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_P
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_Q
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_Q
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_Q
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_Q
4,34,young_family,0.24,0.66,0.29,0.05,CFG_Q
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_Q
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_Q
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_Q
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_Q
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_Q
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_Q
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_Q
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_Q
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_Q
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_Q
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_Q
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_Q
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_Q
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_Q
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_Q
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_Q
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_Q
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_Q
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_Q
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_Q
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_Q
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_Q
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_Q
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_Q
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_Q
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_Q
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_Q
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_Q
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_Q
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_Q
35,65,retirement,0.85,0.35,0.6,0.05,CFG_Q
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_Q
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_Q
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_Q
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_Q
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_R
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_R
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_R
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_R
4,34,young_family,0.24,0.66,0.29,0.05,CFG_R
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_R
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_R
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_R
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_R
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_R
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_R
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_R
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_R
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_R
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_R
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_R
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_R
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_R
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_R
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_R
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_R
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_R
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_R
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_R
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_R
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_R
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_R
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_R
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_R
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_R
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_R
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_R
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_R
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_R
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_R
35,65,retirement,0.85,0.35,0.6,0.05,CFG_R
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_R
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_R
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_R
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_R
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_S
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_S
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_S
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_S
4,34,young_family,0.24,0.66,0.29,0.05,CFG_S
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_S
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_S
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_S
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_S
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_S
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_S
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_S
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_S
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_S
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_S
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_S
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_S
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_S
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_S
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_S
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_S
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_S
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_S
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_S
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_S
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_S
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_S
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_S
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_S
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_S
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_S
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_S
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_S
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_S
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_S
35,65,retirement,0.85,0.35,0.6,0.05,CFG_S
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_S
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_S
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_S
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_S
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_T
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_T
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_T
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_T
4,34,young_family,0.24,0.66,0.29,0.05,CFG_T
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_T
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_T
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_T
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_T
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_T
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_T
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_T
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_T
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_T
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_T
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_T
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_T
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_T
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_T
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_T
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_T
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_T
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_T
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_T
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_T
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_T
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_T
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_T
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_T
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_T
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_T
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_T
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_T
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_T
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_T
35,65,retirement,0.85,0.35,0.6,0.05,CFG_T
